conten_bad,urls,hashtags,mentions,following,locations_bad,actions,is_retweet,Type
1,1,0,0,1,1,895.0,1.0,Spam
1,3,1,0,1,0,1531.0,0.0,Spam
0,1,1,0,0,0,1095.0,0.0,Quality
0,0,1,0,1,0,849.0,0.0,Spam
0,1,2,1,0,1,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,6277.0,1.0,Spam
1,3,1,1,0,0,4762.0,1.0,Spam
0,0,0,0,0,0,9239.0,1.0,Spam
0,0,1,0,0,1,20718.0,0.0,Spam
0,0,0,1,0,1,1124.0,1.0,Spam
1,1,1,1,0,0,29812.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,29.0,0.0,Quality
1,1,0,0,1,0,1033.0,0.0,Spam
1,1,1,1,0,2,1646.0,1.0,Spam
0,0,1,0,0,0,14627.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
1,1,0,0,0,1,405.0,0.0,Spam
0,3,0,1,0,0,0.0,0.0,Quality
0,0,1,0,1,1,16013.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,1,0,0,0,2,5781.0,0.0,Spam
0,0,0,0,1,1,571.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
1,1,1,0,1,1,22880.0,0.0,Spam
0,1,2,0,0,1,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,1,0,0,0,0,8293.0,0.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,7156.0,0.0,Spam
1,1,1,0,1,1,4363.0,1.0,Spam
0,1,1,0,1,0,0.0,0.0,Quality
1,1,3,1,0,0,757.0,0.0,Spam
1,3,0,0,0,1,15546.0,0.0,Spam
0,1,0,1,0,0,0.0,0.0,Quality
1,2,0,0,0,0,40911.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,0,16145.0,0.0,Spam
1,2,0,0,0,0,19465.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,2,0,0,0,0,0.0,0.0,Quality
0,0,1,0,1,0,2955.0,0.0,Spam
1,2,0,0,0,2,15546.0,0.0,Spam
1,1,1,0,0,0,41701.0,0.0,Spam
1,2,0,0,0,0,22605.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
1,1,0,1,0,0,3560.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,1,0,0,0.0,0.0,Quality
0,2,0,2,0,1,0.0,0.0,Quality
1,1,0,0,0,0,29232.0,0.0,Spam
1,2,4,0,1,1,4091.0,1.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
0,1,0,2,0,1,0.0,0.0,Quality
0,1,0,0,0,0,264.0,0.0,Quality
0,0,1,0,0,0,8438.0,0.0,Spam
0,0,0,0,0,0,0.0,1.0,Quality
1,2,2,0,1,1,1320.0,0.0,Spam
1,2,0,0,0,0,13528.0,0.0,Spam
1,1,1,0,0,0,41935.0,0.0,Spam
0,2,0,1,0,0,0.0,0.0,Quality
0,1,3,0,0,0,0.0,0.0,Quality
1,2,0,0,0,1,53545.0,0.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
1,2,2,0,1,2,262.0,0.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,3,3,0,0,3815.0,1.0,Spam
0,1,1,0,0,0,0.0,0.0,Quality
0,2,2,1,0,1,0.0,0.0,Quality
1,2,0,0,0,1,33063.0,0.0,Spam
1,1,0,0,1,0,1164.0,0.0,Spam
0,1,3,0,0,0,0.0,0.0,Quality
0,1,0,1,0,1,0.0,0.0,Quality
0,0,2,0,1,1,8621.0,0.0,Spam
1,1,1,0,1,0,1203.0,0.0,Spam
1,1,1,0,1,0,10406.0,1.0,Spam
1,2,0,0,0,0,21484.0,0.0,Spam
0,1,1,1,0,1,2.0,0.0,Quality
0,0,1,1,1,0,5545.0,1.0,Spam
0,0,0,0,1,0,1732.0,0.0,Spam
1,2,0,0,0,1,1394.0,1.0,Spam
0,2,1,1,0,1,22.0,0.0,Quality
0,1,0,0,0,0,2.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,1,1,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,0.0,0.0,Quality
0,0,1,0,0,0,15104.0,0.0,Spam
0,0,0,0,1,0,3067.0,0.0,Spam
0,0,0,0,0,0,1203.0,0.0,Spam
0,1,4,1,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,0,13071.0,0.0,Spam
0,0,1,0,1,0,8432.0,0.0,Spam
0,0,0,0,0,0,11.0,0.0,Quality
0,1,0,0,0,0,94.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,1,0,1,0,3325.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,1,1,1,0,0,21.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,2,0,0,0,1,17989.0,0.0,Spam
1,2,0,0,0,1,25010.0,0.0,Spam
1,1,0,0,0,1,2687.0,1.0,Spam
1,2,0,0,1,1,3929.0,1.0,Spam
0,0,0,1,0,0,813.0,0.0,Spam
0,0,0,0,0,0,324.0,0.0,Quality
0,0,0,0,0,1,0.0,1.0,Quality
0,0,2,0,0,1,2301.0,0.0,Spam
1,1,0,0,0,0,50015.0,0.0,Spam
0,0,1,0,0,1,505.0,0.0,Spam
0,0,0,0,1,1,2500.0,1.0,Spam
0,1,0,1,0,1,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,1,0,1,0.0,0.0,Quality
1,1,5,0,1,0,1320.0,1.0,Spam
1,1,0,0,1,0,1642.0,0.0,Spam
0,2,1,0,0,1,0.0,0.0,Quality
0,1,1,0,0,0,0.0,0.0,Quality
0,1,1,2,0,0,0.0,0.0,Quality
1,2,0,0,1,0,173.0,0.0,Spam
0,0,2,0,1,0,3598.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
1,1,1,0,1,0,1617.0,0.0,Spam
0,0,2,0,0,1,0.0,0.0,Quality
0,1,0,0,0,1,0.0,1.0,Quality
1,1,1,0,1,0,1852.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,0,29135.0,1.0,Spam
1,2,2,0,0,1,1552.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,1,0,1,0.0,0.0,Quality
1,1,0,0,0,0,2571.0,0.0,Spam
0,1,2,0,0,0,44.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,1,0,0,1,0,3678.0,1.0,Spam
1,1,0,0,0,0,3570.0,1.0,Spam
1,2,0,0,1,0,488.0,0.0,Spam
0,1,2,2,0,1,11.0,0.0,Quality
0,2,1,0,0,0,2.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,16774.0,0.0,Spam
0,0,0,0,0,0,77.0,0.0,Spam
1,1,0,0,0,0,4582.0,1.0,Spam
0,2,0,1,0,0,0.0,0.0,Quality
0,2,0,0,0,0,0.0,0.0,Quality
0,1,1,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,520.0,0.0,Quality
1,1,4,1,0,0,144510.0,1.0,Spam
0,0,0,0,0,0,10.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,2,3,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,810.0,0.0,Quality
0,2,0,0,0,1,244.0,0.0,Quality
1,2,0,0,0,0,44055.0,0.0,Spam
1,1,2,0,0,0,6340.0,1.0,Spam
0,0,0,0,1,0,1367.0,0.0,Spam
1,1,0,0,1,2,3464.0,0.0,Spam
0,1,1,0,0,1,189.0,0.0,Quality
1,1,1,1,0,1,1853.0,0.0,Spam
1,1,0,0,1,0,519.0,0.0,Spam
1,2,0,0,1,1,13057.0,0.0,Spam
1,2,0,0,0,1,17780.0,0.0,Spam
0,0,0,0,0,0,4.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,29.0,0.0,Quality
0,0,1,0,0,1,14314.0,0.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,1,1,1,0,1,0.0,0.0,Quality
0,0,0,0,0,0,0.0,1.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
1,1,2,0,0,1,9516.0,0.0,Spam
0,2,2,0,0,1,0.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,0,1177.0,1.0,Spam
0,0,0,0,0,0,716.0,0.0,Quality
0,0,0,0,0,0,417.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,1,1,0,2,0.0,0.0,Quality
1,2,0,0,0,0,714.0,0.0,Spam
1,2,0,0,1,0,5356.0,0.0,Spam
0,0,0,0,0,0,60.0,0.0,Quality
0,0,0,0,0,0,4.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,1,0,0,0,1,3648.0,1.0,Spam
0,1,1,1,0,0,792.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,7,0,1,6.0,0.0,Quality
1,2,0,0,0,0,42200.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
1,1,0,0,0,0,4598.0,1.0,Spam
1,2,0,0,0,0,2.0,0.0,Spam
1,2,0,0,0,1,24901.0,0.0,Spam
0,2,0,0,0,0,12.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,1,0,0,1,2,3250.0,1.0,Spam
1,2,0,0,1,1,1715.0,1.0,Spam
0,0,0,1,0,1,0.0,0.0,Quality
1,2,0,0,0,0,18263.0,0.0,Spam
0,2,3,0,0,0,0.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,1,0,1,0,0,7.0,0.0,Quality
0,1,0,0,0,2,0.0,0.0,Quality
0,1,0,0,0,1,348.0,0.0,Quality
0,0,2,0,0,1,0.0,0.0,Quality
0,0,0,1,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,1.0,Quality
0,0,1,0,0,0,12482.0,0.0,Spam
0,0,0,0,1,0,1302.0,1.0,Spam
0,0,1,0,0,1,34817.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,15114.0,1.0,Spam
1,1,1,1,1,1,3394.0,1.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,1,0,1,9133.0,1.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
0,1,0,0,0,1,772.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
1,1,2,0,1,1,3122.0,1.0,Spam
1,1,1,0,0,1,4110.0,1.0,Spam
0,0,1,0,0,0,0.0,0.0,Quality
0,2,1,0,0,0,0.0,0.0,Quality
0,0,2,0,0,0,0.0,0.0,Quality
0,1,0,3,0,0,49.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,1,1,0,0,0,11075.0,1.0,Spam
0,1,0,0,0,1,368.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,1,8.0,0.0,Quality
0,1,0,0,0,0,72.0,0.0,Quality
0,1,2,0,0,0,208.0,0.0,Quality
0,1,1,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,4265.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,0,6360.0,1.0,Spam
0,1,2,0,0,1,5.0,0.0,Quality
0,0,2,0,0,0,1380.0,1.0,Spam
0,0,3,0,0,1,1806.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
1,1,0,0,0,0,13069.0,0.0,Spam
0,3,0,1,0,0,33.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
1,2,0,0,0,1,21095.0,0.0,Spam
0,0,1,1,0,1,0.0,0.0,Quality
0,2,0,1,1,0,0.0,0.0,Quality
0,0,1,0,0,0,5271.0,1.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
1,1,0,1,0,1,2338.0,1.0,Spam
1,2,2,0,1,1,77.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,1,2,0,0,0,0.0,0.0,Quality
0,2,3,0,0,0,39.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,1,0,0,0.0,0.0,Quality
0,0,0,0,1,0,7651.0,0.0,Spam
0,0,0,0,0,0,474.0,0.0,Spam
0,1,1,0,0,1,528.0,0.0,Quality
1,2,0,0,0,0,11159.0,0.0,Spam
0,0,0,0,0,1,0.0,1.0,Quality
0,1,0,0,0,1,148.0,0.0,Quality
1,2,0,0,1,0,1514.0,0.0,Spam
1,2,0,0,0,1,51778.0,0.0,Spam
0,0,1,0,0,0,11280.0,0.0,Spam
1,1,0,0,0,0,10768.0,0.0,Spam
0,0,1,0,0,0,1273.0,0.0,Quality
0,1,1,0,0,0,0.0,0.0,Quality
0,1,1,1,0,2,0.0,0.0,Quality
0,0,1,0,0,1,26526.0,1.0,Spam
1,1,0,0,0,0,4846.0,1.0,Spam
0,1,2,2,0,0,6.0,0.0,Quality
1,1,2,0,1,1,2846.0,1.0,Spam
0,0,1,0,0,1,2861.0,0.0,Spam
1,2,2,0,0,1,5572.0,0.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,1,2,0,0,0,0.0,0.0,Quality
1,1,0,0,1,2,323.0,0.0,Spam
0,0,0,1,0,1,0.0,0.0,Quality
0,2,2,0,0,0,0.0,0.0,Quality
0,0,1,0,0,0,7552.0,1.0,Spam
1,1,2,0,1,1,4415.0,1.0,Spam
0,0,1,0,0,0,18083.0,0.0,Spam
1,2,0,0,0,0,18838.0,0.0,Spam
1,1,0,0,1,1,2331.0,1.0,Spam
0,1,0,2,0,0,108.0,0.0,Quality
0,0,1,0,1,0,3041.0,1.0,Spam
1,2,0,0,0,0,61.0,0.0,Spam
1,1,0,0,0,0,368.0,0.0,Spam
1,2,2,0,1,1,811.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
1,2,0,0,0,1,56133.0,0.0,Spam
0,1,0,0,0,0,9.0,0.0,Quality
1,1,0,0,1,0,61.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
1,2,0,0,1,0,5169.0,0.0,Spam
0,1,2,0,0,1,0.0,0.0,Quality
1,2,3,0,1,0,933.0,0.0,Spam
0,0,1,0,0,0,18170.0,0.0,Spam
1,2,0,0,0,0,14307.0,1.0,Spam
1,1,0,1,1,0,5728.0,1.0,Spam
0,0,2,0,1,0,42199.0,0.0,Spam
0,1,0,7,0,0,0.0,0.0,Quality
1,1,2,1,1,0,1047.0,1.0,Spam
1,1,0,2,0,0,27587.0,1.0,Spam
1,1,0,0,0,1,41840.0,0.0,Spam
1,1,1,1,1,1,1495.0,1.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,1,1,0,0,0,0.0,0.0,Quality
0,3,1,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,26108.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,0,0,2,0,0,3930.0,0.0,Spam
0,0,0,0,0,0,305.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,0,8876.0,0.0,Spam
0,0,0,0,0,0,761.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,236.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,2,0.0,0.0,Quality
0,1,1,0,0,0,618.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
1,1,0,0,1,2,1356.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,2,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,2,0.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
0,2,2,0,0,0,0.0,0.0,Quality
0,1,0,0,0,1,567.0,0.0,Quality
0,1,2,2,0,0,0.0,0.0,Quality
0,0,0,0,1,1,581.0,1.0,Spam
1,1,0,0,0,1,532.0,0.0,Spam
0,2,2,1,0,1,0.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
1,2,2,0,1,1,3344.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
1,2,1,0,0,0,8300.0,0.0,Spam
0,0,0,1,1,0,860.0,1.0,Spam
1,1,1,0,1,1,1958.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,1,0,1,0,20611.0,0.0,Spam
1,1,0,0,1,1,950.0,1.0,Spam
0,0,0,0,0,0,0.0,1.0,Quality
0,2,0,1,0,0,0.0,0.0,Quality
0,2,2,0,0,1,0.0,0.0,Quality
1,2,0,0,0,0,4066.0,0.0,Spam
1,1,0,1,1,1,4999.0,1.0,Spam
0,0,2,0,1,0,23058.0,0.0,Spam
0,0,0,0,0,1,5394.0,1.0,Spam
0,0,0,0,0,1,6977.0,1.0,Spam
0,0,1,0,0,0,26211.0,0.0,Spam
0,0,0,0,0,1,0.0,1.0,Quality
0,1,0,1,0,1,0.0,0.0,Quality
0,0,0,0,0,1,10.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
0,0,1,0,0,0,2454.0,0.0,Spam
0,0,1,0,0,1,0.0,0.0,Quality
0,0,0,0,1,0,888.0,1.0,Spam
1,2,0,1,0,0,3066.0,1.0,Spam
0,2,1,0,0,0,0.0,0.0,Quality
1,2,2,0,1,0,25.0,0.0,Spam
0,0,2,0,1,1,511.0,0.0,Spam
0,0,1,0,0,0,824.0,0.0,Spam
0,0,0,0,1,1,461.0,0.0,Spam
0,0,0,0,0,1,0.0,1.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
1,2,0,0,1,1,2521.0,1.0,Spam
0,0,1,0,0,1,19333.0,0.0,Spam
0,2,2,1,0,0,0.0,0.0,Quality
1,1,2,1,0,0,5425.0,1.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
1,1,0,0,0,0,10310.0,0.0,Spam
1,3,0,0,0,0,11645.0,0.0,Spam
0,0,0,0,0,0,0.0,1.0,Quality
1,1,0,0,1,0,5215.0,1.0,Spam
0,0,0,0,0,0,1428.0,0.0,Quality
1,1,0,0,1,0,3751.0,0.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,0,6.0,0.0,Quality
0,0,1,0,1,0,1148.0,1.0,Spam
1,1,0,0,0,0,3764.0,1.0,Spam
1,1,0,0,1,1,2424.0,0.0,Spam
0,0,3,0,1,1,1315.0,0.0,Spam
0,0,2,0,0,0,5039.0,0.0,Spam
1,1,0,0,0,0,158075.0,1.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,2,0,0,0,1,16.0,0.0,Quality
0,0,1,1,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,2,5,0,0,1,6980.0,1.0,Spam
1,1,0,0,1,0,3931.0,0.0,Spam
1,1,1,0,0,0,18015.0,0.0,Spam
1,1,1,0,0,0,22352.0,0.0,Spam
0,0,1,0,1,0,1687.0,1.0,Spam
0,1,0,0,0,0,1046.0,0.0,Quality
0,0,0,0,1,0,3891.0,1.0,Spam
1,1,0,0,0,1,4596.0,1.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,1,631.0,0.0,Quality
1,1,0,0,0,0,11125.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,1,0,0,1,0,124.0,0.0,Spam
0,2,0,0,0,1,0.0,0.0,Quality
0,1,1,0,0,0,0.0,0.0,Quality
0,3,0,2,0,0,0.0,0.0,Quality
0,1,0,0,0,0,2.0,0.0,Quality
0,2,0,0,0,1,1275.0,0.0,Quality
1,1,1,0,0,1,9081.0,0.0,Spam
0,0,1,0,0,0,11696.0,0.0,Spam
0,0,0,0,0,0,4976.0,1.0,Spam
0,0,1,1,0,1,0.0,0.0,Quality
0,2,0,0,0,0,0.0,0.0,Quality
1,2,0,0,0,0,576.0,0.0,Spam
1,1,1,0,0,1,15023.0,1.0,Spam
1,1,0,0,1,0,5365.0,1.0,Spam
1,1,0,0,0,0,17313.0,1.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,1,1,0,0,1,0.0,0.0,Quality
1,1,0,0,1,0,154.0,0.0,Spam
0,1,1,0,0,0,24.0,0.0,Quality
1,1,0,0,0,0,842.0,0.0,Spam
0,2,0,0,0,0,0.0,0.0,Quality
0,0,0,2,0,0,0.0,0.0,Quality
0,0,0,0,1,0,1085.0,1.0,Spam
1,1,0,0,1,1,5790.0,1.0,Spam
1,2,0,0,0,1,14402.0,0.0,Spam
1,1,2,0,0,1,10498.0,1.0,Spam
1,1,1,0,0,0,35393.0,0.0,Spam
0,0,0,0,0,0,9.0,0.0,Quality
0,0,0,0,1,0,7789.0,0.0,Spam
1,3,0,0,1,1,265.0,0.0,Spam
0,1,0,1,0,1,12.0,0.0,Quality
0,2,1,0,0,1,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,1,1,0,0,2,7298.0,0.0,Spam
0,2,3,0,0,1,0.0,0.0,Quality
0,0,0,0,0,1,0.0,1.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,1,0,1,1,3678.0,1.0,Spam
0,0,1,0,0,0,760.0,1.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
0,1,2,0,0,0,0.0,0.0,Quality
0,1,0,0,0,1,10.0,0.0,Quality
0,0,0,0,0,0,0.0,1.0,Quality
1,2,0,0,0,1,8155.0,0.0,Spam
0,1,1,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
1,1,0,0,1,0,1677.0,0.0,Spam
0,0,1,0,0,1,17839.0,0.0,Spam
0,1,0,0,0,0,312.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,0,12815.0,0.0,Spam
0,0,1,1,1,0,3014.0,1.0,Spam
1,1,0,0,1,0,2201.0,1.0,Spam
0,0,0,0,0,0,0.0,1.0,Quality
0,0,1,0,0,0,0.0,0.0,Quality
0,0,0,1,0,0,0.0,0.0,Quality
1,1,0,0,1,1,2377.0,0.0,Spam
0,0,5,0,0,1,3.0,0.0,Quality
1,2,0,0,0,0,18137.0,0.0,Spam
1,1,0,0,1,1,4863.0,0.0,Spam
0,0,1,0,0,1,20213.0,0.0,Spam
0,1,1,0,0,0,0.0,0.0,Quality
1,1,1,0,0,0,4067.0,1.0,Spam
0,2,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,1,0,0,1,0,1563.0,0.0,Spam
0,2,1,0,0,1,7.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,0,1517.0,0.0,Spam
0,1,3,0,0,1,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,0,4618.0,1.0,Spam
0,1,1,1,0,0,0.0,0.0,Quality
0,1,0,0,0,0,765.0,0.0,Quality
0,1,0,1,0,1,0.0,0.0,Quality
0,1,2,0,0,0,0.0,0.0,Quality
0,0,0,1,0,1,0.0,0.0,Quality
0,0,2,0,1,1,38389.0,0.0,Spam
0,0,0,0,0,0,0.0,1.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,1,13.0,0.0,Quality
1,2,0,0,0,1,32495.0,0.0,Spam
0,1,0,1,0,0,229.0,0.0,Quality
0,1,0,0,1,0,1270.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
0,1,4,0,0,0,191.0,0.0,Quality
0,0,1,0,0,0,3.0,0.0,Quality
0,1,1,0,0,0,185.0,0.0,Quality
1,2,1,0,1,0,4495.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
1,2,2,0,1,0,1978.0,0.0,Spam
1,1,0,0,1,1,1365.0,0.0,Spam
1,1,0,0,0,0,2050.0,1.0,Spam
1,1,0,0,1,0,5921.0,0.0,Spam
1,1,2,0,0,0,1598.0,1.0,Spam
0,0,1,0,0,0,3858.0,1.0,Spam
1,1,1,0,0,0,2544.0,1.0,Spam
1,2,0,0,0,0,19510.0,0.0,Spam
0,1,0,1,0,0,31.0,0.0,Quality
0,0,0,0,0,0,0.0,1.0,Quality
0,2,1,0,0,0,17.0,0.0,Quality
0,0,0,0,1,0,1676.0,1.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
1,1,0,3,0,1,3899.0,1.0,Spam
1,2,1,0,0,0,6.0,1.0,Spam
1,1,0,1,0,1,578.0,0.0,Spam
1,1,0,1,1,0,106.0,0.0,Spam
0,0,0,1,0,0,0.0,0.0,Quality
0,2,0,0,0,0,13.0,0.0,Quality
0,0,1,0,0,1,5773.0,0.0,Spam
0,1,0,0,0,2,0.0,0.0,Quality
1,1,0,1,1,0,1460.0,1.0,Spam
0,1,0,0,0,1,1287.0,0.0,Quality
0,0,0,0,1,1,85.0,0.0,Spam
0,0,2,0,1,0,23322.0,0.0,Spam
0,0,0,1,0,0,10733.0,0.0,Spam
0,0,1,0,1,1,9425.0,0.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
1,1,2,0,1,0,4469.0,1.0,Spam
0,0,1,0,1,0,3028.0,0.0,Spam
0,0,1,0,0,1,109.0,0.0,Quality
1,1,0,0,0,0,30713.0,1.0,Spam
0,1,0,0,0,1,341.0,0.0,Quality
0,0,0,0,0,0,242.0,0.0,Quality
0,1,1,1,0,0,0.0,0.0,Quality
1,1,1,0,1,1,2723.0,0.0,Spam
0,2,5,0,0,0,0.0,0.0,Quality
1,1,0,0,0,0,32151.0,0.0,Spam
0,1,0,2,0,1,2.0,0.0,Quality
0,0,1,0,0,0,21031.0,0.0,Spam
1,1,1,0,0,0,3947.0,1.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,1,2,1,0,1,0.0,0.0,Quality
0,1,0,0,0,0,297.0,0.0,Quality
1,1,0,0,0,1,10773.0,1.0,Spam
0,2,0,0,1,1,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,4.0,0.0,Quality
0,0,1,0,0,0,17.0,0.0,Quality
0,1,4,0,0,0,149.0,0.0,Quality
0,2,0,0,0,0,0.0,0.0,Quality
1,2,0,0,0,0,13906.0,0.0,Spam
